,Week,Home_team,Away_team,Vegas_line,Over_under,Day,Gametime,Home_points,Away_points,home_pass_att,home_pass_complt,home_deep_att,home_deep_complt,home_pass_first_down,home_pass_yds,home_sacked,home_interceptions_thrown,home_rush_att,home_rush_yds,home_positive_run,home_negative_run,home_run_first_down,home_third_down_conv,home_third_down_att,home_time_of_poss,home_total_drives,home_scoring_drives,home_plays_winning,vis_pass_att,vis_pass_complt,vis_deep_att,vis_deep_complt,vis_pass_first_down,vis_pass_yds,vis_sacked,vis_interceptions_thrown,vis_rush_att,vis_rush_yds,vis_positive_run,vis_negative_run,vis_run_first_down,vis_third_down_conv,vis_third_down_att,vis_time_of_poss,vis_total_drives,vis_scoring_drives,vis_plays_winning,Game_type,home_total_plays,vis_total_plays,total_plays,Home_margin_of_win/loss,Away_margin_of_win/loss,home_pass_complete_pct,home_pass_complete_pct_def,away_pass_complete_pct,away_pass_complete_pct_def,home_deep_complete_pct,home_deep_complete_pct_def,away_deep_complete_pct,away_deep_complete_pct_def,home_pass_first_down_pct,home_pass_first_down_pct_def,away_pass_first_down_pct,away_pass_first_down_pct_def,home_yds_per_pass,home_yds_per_pass_def,away_yds_per_pass,away_yds_per_pass_def,home_pass_yds_pg,home_pass_yds_pg_def,away_pass_yds_pg,away_pass_yds_pg_def,home_interception_pct,home_interception_pct_def,away_interception_pct,away_interception_pct_def,home_sack_pct,home_sack_pct_def,away_sack_pct,away_sack_pct_def,home_positive_run_pct,home_positive_run_pct_def,away_positive_run_pct,away_positive_run_pct_def,home_negative_run_pct,home_negative_run_pct_def,away_negative_run_pct,away_negative_run_pct_def,home_run_first_down_pct,home_run_first_down_pct_def,away_run_first_down_pct,away_run_first_down_pct_def,home_yds_per_rush,home_yds_per_rush_def,away_yds_per_rush,away_yds_per_rush_def,home_rush_yds_pg,home_rush_yds_pg_def,away_rush_yds_pg,away_rush_yds_pg_def,home_third_down_conv_pct,home_third_down_conv_pct_def,away_third_down_conv_pct,away_third_down_conv_pct_def,home_scoring_drive_pct,home_scoring_drive_pct_def,away_scoring_drive_pct,away_scoring_drive_pct_def,home_avg_time_of_poss,home_avg_time_of_poss_def,away_avg_time_of_poss,away_avg_time_of_poss_def,home_winning_play_pct,vis_winning_play_pct,home_avg_winloss_margin,away_avg_winloss_margin,Favorite,Point_total,Home_line,Home_cover,Away_line,Away_cover,Home_win,Away_win,home_pct_games_covered,away_pct_games_covered,home_pct_games_won,away_pct_games_won,home_pct_games_over,away_pct_games_over
130,9,MIA,OAK,3,1,Sun,8:30PM,24,27,42,34,4,2,13,311,1,0,18,86,7,1,3,5,12,29.06666667,11,4,15,30,21,8,4,12,300,1,1,27,84,11,3,4,8,15,30.93333333,11,5,140,4,60,57,117,-3,3,70.58823529,79.48717949,68.75,60.97560976,33.33333333,50,100,50,32.35294118,46.15384615,50,34.14634146,5.47983871,7.155251142,6.780918728,7.979674797,194.1428571,223.8571429,239.875,245.375,3.629032258,0.913242009,2.473498233,0,6.451612903,6.849315068,4.593639576,4.87804878,45.23809524,41.8079096,54.21686747,52.30125523,17.85714286,7.90960452,9.638554217,8.368200837,16.07142857,16.94915254,19.27710843,19.24686192,3.18452381,3.774011299,4.240963855,4.029288703,76.42857143,95.42857143,88,120.375,29.54545455,32.92682927,38.29787234,46.08695652,20.98765432,31.25,34.48275862,43.90243902,29.66428571,30.33571429,27.45625,32.54375,18.59605911,49.14346895,-9,-3,OAK,44.5,3,0,-3,0,0,1,28.57142857,37.5,57.14285714,37.5,28.57142857,50
131,9,GNB,DET,2.5,1,Mon,8:30PM,17,30,38,26,5,1,13,245,3,0,17,78,11,0,7,2,9,23.08333333,9,3,0,33,26,7,5,18,361,1,0,33,64,10,5,4,8,13,36.91666667,8,6,133,5,55,66,121,-13,13,66.66666667,51.85185185,70.73170732,56.25,33.33333333,28.57142857,83.33333333,16.66666667,33.33333333,25.92592593,31.70731707,29.16666667,6.464285714,7.317180617,6.855555556,7.857740586,232.7142857,237.2857143,264.4285714,268.2857143,2.777777778,2.643171806,1.481481481,4.184100418,9.523809524,5.286343612,9.259259259,5.439330544,57.32484076,52.40384615,44.84848485,48.33333333,5.732484076,13.94230769,16.96969697,11.11111111,21.65605096,20.19230769,13.33333333,18.88888889,4.52866242,4.230769231,3.484848485,3.561111111,101.5714286,125.7142857,82.14285714,91.57142857,42.39130435,41.86046512,37,37.5,36.98630137,37.83783784,33.72093023,29.88505747,29.13095238,31.38809524,30.57619048,29.42380952,44.31279621,35.0117096,0,1,DET,42.5,2.5,0,-2.5,1,0,1,42.85714286,42.85714286,57.14285714,42.85714286,57.14285714,57.14285714
132,10,ARI,SEA,6,0,Thu,8:25PM,16,22,47,24,14,3,15,273,2,0,24,34,9,5,2,6,15,29.11666667,13,3,0,32,22,5,2,9,238,5,0,23,75,7,3,2,3,13,30.88333333,13,4,145,1,71,55,126,-6,6,56.25,70.73170732,51.85185185,66.66666667,16.66666667,83.33333333,28.57142857,33.33333333,29.16666667,31.70731707,25.92592593,33.33333333,7.218649518,6.914754098,7.582236842,6.725631769,280.625,263.625,288.125,232.875,2.893890675,2.62295082,2.302631579,2.888086643,7.717041801,5.901639344,5.921052632,8.303249097,46.31578947,44.54545455,48.37209302,49.75369458,12.63157895,12.27272727,10.23255814,11.33004926,13.15789474,19.09090909,13.48837209,16.74876847,3.215789474,3.645454545,3.865116279,4.310344828,76.375,100.25,103.875,109.375,37.39130435,46.03174603,42.24137931,34.90566038,26.26262626,37.11340206,31.63265306,28.86597938,30.24166667,31.1875,30.73958333,29.26041667,52.72904483,50.15015015,-8,5,SEA,40,6,0,-6,0,0,1,25,37.5,50,62.5,25,37.5
133,10,BUF,NOR,2,1,Sun,1:00PM,10,47,28,16,6,1,7,135,2,1,15,69,7,3,2,2,11,18.61666667,10,2,12,25,18,3,3,9,184,0,0,48,298,32,3,19,6,12,41.38333333,11,8,140,2,43,73,116,-37,37,57.14285714,66.66666667,72.97297297,84.375,50,33.33333333,60,88.88888889,39.28571429,20.51282051,32.43243243,34.375,6.898305085,6.890728477,8.050909091,6.836431227,203.5,260.125,276.75,229.875,0.847457627,3.642384106,1.454545455,3.345724907,11.01694915,4.635761589,2.909090909,8.550185874,50,43.56435644,53.07017544,51.77664975,12.8,12.87128713,4.824561404,11.16751269,16.8,22.27722772,22.36842105,22.84263959,3.74,3.737623762,4.307017544,4.715736041,116.875,94.375,122.75,116.125,41.93548387,40.18691589,40.20618557,44.85981308,35.16483516,32.60869565,42.52873563,32.18390805,29.0375,30.9625,31.50625,28.49375,49.6969697,78.12177503,3,8,NOR,48.5,2,0,-2,1,0,1,62.5,75,62.5,75,50,50
134,10,CHI,GNB,4.5,1,Sun,1:00PM,16,23,35,21,6,2,12,297,5,0,17,55,11,3,3,4,14,26.11666667,11,4,0,25,18,3,3,10,212,3,0,37,160,18,2,4,7,16,33.88333333,11,5,140,2,52,62,114,-7,7,65,70,66.66666667,51.85185185,0,66.66666667,33.33333333,28.57142857,27.5,40,33.33333333,25.92592593,6.324324324,6.889312977,6.462068966,7.776923077,175.5,225.625,234.25,252.75,3.153153153,1.526717557,2.413793103,2.307692308,8.558558559,8.778625954,9.310344828,5,49.79423868,53.95348837,58.04597701,49.37759336,15.63786008,6.511627907,5.172413793,14.10788382,18.10699588,22.79069767,23.56321839,19.08713693,4.283950617,3.88372093,4.534482759,3.917012448,130.125,104.375,98.625,118,36.11111111,37.96296296,40.59405941,44.44444444,22.22222222,33.69565217,36.58536585,41.46341463,29.68333333,31.49791667,28.375,32.07916667,43.84288747,38.75647668,-5,-2,CHI,37.5,-4.5,0,4.5,1,0,1,62.5,37.5,37.5,50,25,62.5
135,10,JAX,LAC,5,0,Sun,1:00PM,20,17,51,28,6,1,12,273,3,2,27,135,9,2,2,5,18,35.01666667,17,4,37,37,21,13,3,9,235,0,1,30,87,15,6,6,3,15,31.78333333,16,3,87,2,78,67,145,3,-3,52.38095238,52.77777778,66.66666667,60.71428571,25,0,33.33333333,50,33.33333333,30.55555556,33.33333333,42.85714286,6.991561181,5.81027668,7.090909091,6.801526718,207.125,183.75,253.5,222.75,2.109704641,3.95256917,2.097902098,1.908396947,4.641350211,13.83399209,3.846153846,9.923664122,52.87769784,56.58536585,41.34078212,55.79399142,5.755395683,11.2195122,12.29050279,10.30042918,19.0647482,19.02439024,17.87709497,22.74678112,4.791366906,4.873170732,3.972067039,4.639484979,166.5,124.875,88.875,135.125,41.44144144,35.57692308,36.08247423,42.24137931,36.95652174,22.68041237,27.90697674,34.09090909,32.79583333,28.39583333,27.30416667,32.69583333,79.44501542,34.47916667,11,-1,JAX,40.5,-5,0,5,1,1,0,62.5,37.5,62.5,37.5,50,37.5
136,10,WAS,MIN,1,1,Sun,1:00PM,30,38,45,26,7,2,16,327,1,1,27,81,12,3,7,5,14,31.1,11,6,27,29,21,6,5,14,304,0,2,31,102,14,3,6,8,12,28.9,11,6,119,2,72,60,132,-8,8,57.5,66.66666667,84.375,72.97297297,14.28571429,25,88.88888889,60,30,41.02564103,34.375,32.43243243,8.01119403,7.20295203,7.19133574,6.369175627,268.375,244,249,222.125,1.492537313,2.95202952,1.083032491,2.508960573,8.208955224,8.118081181,3.610108303,8.602150538,51.70731707,55.71428571,53.55648536,49.46808511,11.70731707,7.619047619,13.80753138,7.978723404,14.14634146,16.19047619,18.41004184,14.36170213,3.848780488,4.20952381,4.016736402,3.462765957,98.625,110.5,120,81.375,37.25490196,40.18691589,42.72727273,27.72277228,34.40860215,35.78947368,41.30434783,30.76923077,30.56041667,29.43958333,31.45625,28.54375,76.62473795,68.87080366,-3,5,MIN,43,1,0,-1,1,0,1,37.5,50,50,75,62.5,50
137,10,DET,CLE,10.5,1,Sun,1:00PM,38,24,26,17,3,2,9,249,4,1,19,104,8,4,5,5,11,25.43333333,11,5,65,40,22,11,3,8,237,4,1,33,201,20,2,14,5,15,34.56666667,12,4,51,2,45,73,118,14,-14,70.73170732,56.25,66.66666667,66.66666667,83.33333333,16.66666667,30,50,31.70731707,29.16666667,36.66666667,36.11111111,7.300330033,7.664259928,5.804560261,7.442307692,276.5,265.375,222.75,241.875,1.320132013,3.610108303,5.537459283,1.923076923,8.580858086,5.776173285,7.491856678,6.153846154,42.42424242,49.74619289,51.87165775,39.65517241,16.66666667,10.15228426,4.812834225,18.10344828,13.13131313,20.81218274,19.78609626,15.0862069,3.227272727,3.649746193,4.069518717,2.905172414,79.875,89.875,95.125,84.25,39.82300885,36.08247423,28.97196262,39.09090909,37.23404255,30.20833333,20.6185567,34.34343434,31.36875,28.63125,28.68541667,32.325,44.30769231,10.04056795,2,-11,DET,42.5,-10.5,1,10.5,0,1,0,50,25,50,0,62.5,37.5
138,10,TEN,CIN,4.5,1,Sun,1:00PM,24,20,44,25,8,1,10,264,4,1,36,180,17,2,10,7,15,40.15,13,4,149,35,20,5,1,10,265,1,0,14,53,7,3,4,1,10,19.85,13,3,19,2,80,49,129,4,-4,60.97560976,68.75,51.61290323,52.94117647,50,100,16.66666667,0,34.14634146,50,25.80645161,29.41176471,6.833333333,6.416393443,7.368644068,6.318181818,210.125,244.625,217.375,208.5,2.845528455,2.950819672,3.389830508,1.893939394,6.504065041,4.262295082,10.16949153,8.333333333,50.91743119,54.16666667,37.76595745,58.94308943,10.09174312,7.87037037,15.95744681,8.943089431,17.43119266,18.05555556,14.89361702,18.69918699,4.325688073,3.583333333,3.074468085,3.788617886,117.875,96.75,72.25,116.5,33.98058252,35.57692308,33.33333333,40.6504065,38.38383838,37.6344086,23.07692308,36.26373626,30.15833333,30.85208333,28.04791667,32.40625,53.19796954,45.28907923,-2,-4,TEN,40.5,-4.5,0,4.5,1,1,0,37.5,37.5,62.5,37.5,62.5,37.5
139,10,IND,PIT,10.5,0,Sun,1:00PM,17,20,24,14,5,3,7,222,3,1,29,71,15,5,3,6,15,30.03333333,12,3,99,31,19,5,1,11,236,1,1,30,88,16,3,5,5,13,29.96666667,12,4,1,2,53,61,114,-3,3,52.38095238,73.33333333,66.66666667,66.66666667,50,83.33333333,50,30,33.33333333,43.33333333,36.11111111,36.66666667,7.215277778,8.321766562,7.630434783,6.217557252,230.8888889,293.1111111,263.25,203.625,2.083333333,2.208201893,3.260869565,2.671755725,12.5,5.678233438,3.623188406,9.923664122,50.81967213,48.17813765,54.00843882,42.85714286,13.52459016,7.287449393,9.282700422,12.16931217,19.67213115,16.59919028,22.3628692,19.57671958,3.639344262,4.149797571,3.675105485,4.513227513,98.66666667,113.8888889,108.875,106.625,37.98449612,42.27642276,37.86407767,31.63265306,28.82882883,40.19607843,36.66666667,26.37362637,30.31111111,30.83703704,32.20833333,27.98541667,63.13868613,84.75103734,-11,4,PIT,47,10.5,1,-10.5,0,0,1,55.55555556,62.5,33.33333333,75,66.66666667,12.5
140,10,TAM,NYJ,1,0,Sun,1:00PM,15,10,34,17,8,2,12,187,1,1,31,90,15,4,1,7,16,31.9,12,4,130,39,23,10,6,11,262,6,1,19,56,9,3,2,3,15,28.1,12,2,0,2,65,58,123,5,-5,58.06451613,68.88888889,66.66666667,57.14285714,42.85714286,75,33.33333333,50,38.70967742,33.33333333,20.51282051,39.28571429,7.42019544,7.932384342,7.312727273,7.015822785,284.75,278.625,223.4444444,246.3333333,2.605863192,1.779359431,2.545454545,2.848101266,5.537459283,2.846975089,9.454545455,5.696202532,45.81005587,48.93617021,42.06008584,47.69230769,7.82122905,9.787234043,10.30042918,9.615384615,18.99441341,20.85106383,15.87982833,16.53846154,3.648044693,3.970212766,4.120171674,4.188461538,81.625,116.625,106.6666667,121,36.84210526,49.54954955,39.2,39.68253968,30.33707865,39.3258427,32.43243243,31.19266055,28.33333333,31.66666667,30.98703704,30.07222222,31.53692615,62.73062731,-5,-2,TAM,44.5,-1,1,1,0,1,0,12.5,66.66666667,25,44.44444444,50,55.55555556
141,10,LAR,HOU,12,0,Sun,4:05PM,33,7,38,26,5,3,13,361,3,0,25,104,9,6,5,6,16,31.51666667,13,7,139,36,18,7,3,9,221,3,2,25,89,11,2,3,4,12,28.48333333,13,1,28,3,63,61,124,26,-26,73.33333333,52.38095238,52.77777778,52.38095238,83.33333333,50,0,25,43.33333333,33.33333333,30.55555556,33.33333333,8.414634146,6.776515152,7.586206897,8.078125,258.75,223.625,247.5,258.5,1.62601626,3.787878788,3.0651341,3.125,4.06504065,9.46969697,10.72796935,7.8125,50.19920319,50.47169811,56.79012346,50.48076923,9.960159363,8.490566038,7.818930041,12.01923077,19.92031873,16.50943396,20.98765432,15.86538462,4.203187251,4.589622642,4.37037037,3.692307692,131.875,121.625,132.75,96,49.09090909,38.26086957,35,34.61538462,51.61290323,29.29292929,35,35,30.57708333,29.42291667,30.70625,29.29375,90.1336074,56.9214876,13,2,LAR,45,-12,1,12,0,1,0,62.5,62.5,75,37.5,75,62.5
142,10,ATL,DAL,3.5,0,Sun,4:25PM,27,7,29,22,4,1,11,215,1,1,34,132,12,8,5,7,13,32.1,10,5,91,30,20,5,3,9,176,8,0,21,107,10,3,8,5,11,27.9,10,1,48,3,63,51,114,20,-20,70,65,61.53846154,76.31578947,66.66666667,0,25,50,40,27.5,30.76923077,26.31578947,7.988888889,6.554744526,6.973180077,6.846938776,269.625,224.5,227.5,251.625,2.592592593,0.729927007,1.53256705,1.360544218,5.185185185,6.569343066,3.831417625,9.183673469,50.50505051,55.09259259,64.22764228,57.60869565,8.080808081,10.18518519,7.723577236,13.58695652,24.74747475,22.22222222,26.01626016,24.45652174,4.626262626,4.240740741,4.817073171,4.402173913,114.5,114.5,148.125,101.25,40,38.46153846,45.54455446,42.15686275,38.55421687,40.24390244,44.70588235,37.20930233,28.74791667,31.25208333,30.76875,29.23125,68.68475992,82.94416244,-1,6,ATL,49,-3.5,1,3.5,0,1,0,25,62.5,50,62.5,37.5,62.5
143,10,SFO,NYG,3,1,Sun,4:25PM,31,21,25,19,6,4,12,288,0,1,33,186,18,4,6,8,12,29,10,5,109,37,28,9,3,12,273,3,0,23,114,16,2,5,5,14,31,10,4,29,3,58,60,118,10,-10,68.57142857,56,76.31578947,61.53846154,0,60,50,25,25.71428571,32,26.31578947,30.76923077,5.972677596,7.623762376,6.10738255,7.621527778,242.8888889,256.6666667,227.5,274.375,2.18579235,1.98019802,2.013422819,1.041666667,8.743169399,5.610561056,6.375838926,4.513888889,45.72864322,48.72611465,50.85714286,51.45228216,12.06030151,10.82802548,10.85714286,8.298755187,21.10552764,21.97452229,15.42857143,22.406639,4.165829146,3.888535032,3.965714286,4.178423237,92.11111111,135.6666667,86.75,125.875,31.61764706,46.5648855,35.18518519,41.73913043,28.7037037,40.7079646,22.91666667,40,27.13888889,34.84259259,27.82291667,32.17708333,7.698815567,38.1237525,-11,-10,NYG,41.5,3,1,-3,0,1,0,44.44444444,37.5,0,12.5,44.44444444,50
144,10,DEN,NWE,7,1,Sun,8:30PM,16,41,33,18,4,1,10,221,0,1,28,118,17,1,5,8,15,30.28333333,10,4,0,37,28,7,2,17,303,1,0,29,99,18,2,6,4,11,29.71666667,10,7,159,4,61,66,127,-25,25,60.71428571,66.66666667,44.44444444,80,50,33.33333333,20,42.85714286,42.85714286,33.33333333,25,48.57142857,6.557093426,6.582329317,8.223300971,8.302013423,236.875,204.875,317.625,309.25,4.152249135,2.008032129,0.647249191,2.013422819,9.688581315,7.630522088,6.796116505,5.369127517,56.01851852,38.04878049,53.84615385,57.8125,8.796296296,9.268292683,6.787330317,5.729166667,20.37037037,13.65853659,20.81447964,23.4375,4.162037037,3.448780488,3.945701357,5.0625,112.375,88.375,109,121.5,37.60683761,26.66666667,45.94594595,40,27,34.34343434,48.27586207,34.48275862,31.56458333,28.43541667,31.32291667,28.67708333,49.21793535,86.17647059,-6,4,NWE,45,7,0,-7,1,0,1,25,50,37.5,75,62.5,50
145,10,CAR,MIA,8,1,Mon,8:30PM,45,21,35,21,8,4,15,254,0,0,36,294,23,1,11,11,14,35.65,10,7,135,37,22,8,2,11,213,0,1,17,100,9,3,3,7,12,24.35,10,3,0,5,71,54,125,24,-24,56,68.57142857,70.58823529,79.48717949,60,0,33.33333333,50,32,25.71428571,32.35294118,46.15384615,6.785714286,6.829787234,5.75862069,7.497991968,221.6666667,214,208.75,233.375,3.741496599,1.418439716,3.103448276,1.204819277,7.823129252,10.28368794,5.862068966,6.425702811,52.41635688,47.39583333,44.62365591,41.66666667,11.52416357,13.02083333,16.66666667,8.333333333,26.02230483,19.79166667,16.12903226,16.66666667,3.650557621,3.677083333,3.338709677,3.68627451,109.1111111,78.44444444,77.625,94,43.41085271,33.03571429,31,36.08247423,35,28.86597938,22.82608696,32.96703297,33.49074074,26.50925926,29.58958333,30.41041667,66.63452266,17.868676,1,-8,CAR,38.5,-8,1,8,0,1,0,55.55555556,25,66.66666667,50,44.44444444,37.5
146,11,PIT,TEN,7,1,Thu,8:25PM,40,17,45,30,9,3,19,299,3,0,21,65,13,2,3,4,12,31.66666667,12,8,175,34,22,8,5,9,306,5,4,21,52,7,4,5,5,13,28.33333333,13,3,0,1,66,55,121,23,-23,66.66666667,66.66666667,60.97560976,68.75,50,30,50,100,36.11111111,36.66666667,34.14634146,50,7.628664495,6.472027972,6.706896552,6.535294118,260.2222222,205.6666667,216.1111111,246.8888889,3.25732899,2.797202797,2.75862069,2.647058824,3.583061889,10.13986014,6.896551724,4.117647059,53.93258427,44.03669725,50.39370079,53.91304348,9.36329588,12.8440367,9.448818898,8.695652174,21.72284644,18.34862385,18.8976378,18.69565217,3.5917603,4.23853211,4.421259843,3.595652174,106.5555556,102.6666667,124.7777778,91.88888889,37.93103448,32.74336283,35.59322034,33.33333333,36.2745098,26.21359223,37.5,35.8490566,31.95925926,28.21296296,31.26851852,29.62962963,75.8812616,60.41292639,4,-1,PIT,44.5,-7,1,7,0,1,0,55.55555556,33.33333333,77.77777778,66.66666667,11.11111111,66.66666667
147,11,CHI,DET,3,1,Sun,1:00PM,24,27,30,18,6,2,11,179,1,0,30,222,19,2,10,3,9,29.4,11,4,60,31,21,10,7,14,299,3,0,24,65,9,4,3,3,10,30.6,10,4,77,2,60,55,115,-3,3,65,70,70.73170732,56.25,0,66.66666667,83.33333333,16.66666667,27.5,40,31.70731707,29.16666667,6.618677043,7.027874564,7.480243161,7.444794953,189,224.1111111,273.4444444,262.2222222,2.723735409,1.393728223,1.519756839,3.470031546,9.338521401,9.059233449,9.118541033,6.309148265,50.76923077,53.17460317,42.39631336,51.30434783,15.76923077,6.349206349,17.05069124,9.565217391,18.07692308,21.03174603,14.28571429,23.91304348,4.215384615,3.948412698,3.423963134,4,121.7777778,110.5555556,82.55555556,102.2222222,35.24590164,38.70967742,40.32258065,35.71428571,23.76237624,34.95145631,38.0952381,30.55555556,29.28703704,31.76296296,30.70925926,29.29074074,39.10984848,45.47118024,-5,3,DET,41,3,0,-3,0,0,1,55.55555556,55.55555556,33.33333333,55.55555556,33.33333333,66.66666667
148,11,MIN,LAR,1,0,Sun,1:00PM,24,7,38,27,5,2,14,280,0,0,35,171,17,4,8,7,14,37.36666667,10,4,53,37,23,6,1,13,225,2,0,17,45,7,3,1,3,11,22.63333333,10,1,31,2,73,54,127,17,-17,84.375,72.97297297,73.33333333,52.38095238,88.88888889,60,83.33333333,50,34.375,32.43243243,43.33333333,33.33333333,7.503267974,6.49382716,8.559859155,6.7,255.1111111,233.7777778,270.1111111,223.3333333,1.633986928,2.469135802,1.408450704,4,3.267973856,7.716049383,4.577464789,9.333333333,52.59259259,48.8372093,48.91304348,49.78902954,13.33333333,8.372093023,11.23188406,8.438818565,18.51851852,15.81395349,19.92753623,16.03375527,3.933333333,3.404651163,4.199275362,4.481012658,118,81.33333333,128.7777778,118,45.08196721,28.69565217,47.61904762,37.79527559,42.7184466,33.33333333,51.88679245,26.78571429,31.17222222,28.82777778,30.68148148,29.31851852,71.39013453,92.61622607,5,14,MIN,46,-1,1,1,0,1,0,55.55555556,66.66666667,77.77777778,77.77777778,55.55555556,66.66666667
149,11,NYG,KAN,10,0,Sun,1:00PM,12,9,36,19,7,4,10,205,0,1,32,112,17,3,9,3,13,30.83333333,12,3,86,41,27,8,3,10,230,1,3,29,134,16,0,9,3,11,37.26666667,12,3,0,2,68,70,138,3,-3,76.31578947,61.53846154,80,44.44444444,50,25,42.85714286,20,26.31578947,30.76923077,48.57142857,25,6.247761194,7.932907348,8.31292517,7.535603715,232.5555556,275.8888889,271.5555556,270.4444444,1.791044776,1.277955272,0.680272109,2.476780186,6.567164179,4.153354633,8.163265306,5.882352941,53.03030303,51.82481752,47.72727273,61.53846154,10.60606061,8.759124088,10.45454545,10.12145749,16.16161616,21.89781022,19.54545455,24.69635628,4.080808081,4.354014599,4.772727273,4.777327935,89.77777778,132.5555556,116.6666667,131.1111111,35.24590164,44.09448819,41.59292035,41.59292035,24.52830189,40.95238095,47.42268041,35.64356436,28.17592593,31.82407407,30.72962963,29.27037037,36.69642857,76.75276753,-10,5,KAN,44.5,10,1,-10,0,1,0,33.33333333,66.66666667,11.11111111,66.66666667,55.55555556,66.66666667
150,11,GNB,BAL,2.5,0,Sun,1:00PM,0,23,36,21,5,2,11,239,6,3,25,75,11,1,5,4,13,29.95,13,0,0,28,22,4,1,6,183,3,1,26,58,12,4,4,3,14,30.05,14,5,123,2,61,54,115,-23,23,66.66666667,51.85185185,52.94117647,51.61290323,33.33333333,28.57142857,0,16.66666667,33.33333333,25.92592593,29.41176471,25.80645161,6.622222222,7.861016949,5.269480519,6.40070922,231.7777778,257.6666667,180.3333333,200.5555556,2.222222222,2.033898305,3.246753247,4.609929078,9.523809524,6.101694915,6.168831169,7.80141844,56.39810427,50.3875969,50.57471264,50,5.213270142,14.34108527,12.64367816,11.76470588,21.32701422,18.99224806,22.22222222,17.27941176,4.497630332,3.872093023,4.168582375,4.165441176,105.4444444,111,120.8888889,125.8888889,41.02564103,42.47787611,34.12698413,33.60655738,37.6344086,40.86021505,30.8411215,29.46428571,28.98703704,31.41666667,30.47962963,30.39814815,47.63670065,54.85307213,-1,2,BAL,38.5,2.5,0,-2.5,1,0,1,44.44444444,44.44444444,55.55555556,44.44444444,66.66666667,66.66666667
151,11,CLE,JAX,7.5,0,Sun,1:00PM,7,19,32,16,6,4,9,179,5,2,18,50,9,1,2,3,13,23.08333333,15,1,0,30,17,3,1,8,154,2,0,44,139,18,5,7,6,20,36.91666667,15,3,155,2,50,74,124,-12,12,66.66666667,66.66666667,52.38095238,52.77777778,30,50,25,0,36.66666667,36.11111111,33.33333333,30.55555556,5.818443804,7.636363636,6.701388889,5.879310345,224.3333333,242.6666667,214.4444444,189.4444444,5.187319885,2.097902098,2.430555556,3.793103448,7.780979827,6.993006993,4.861111111,12.06896552,53.18181818,39.84063745,51.14754098,55.74468085,5,18.32669323,5.901639344,12.34042553,23.18181818,15.93625498,18.03278689,19.14893617,4.372727273,3.099601594,4.809836066,4.621276596,106.8888889,86.44444444,163,120.6666667,29.50819672,39.66942149,39.53488372,33.61344538,22.01834862,35.45454545,34.86238532,22.12389381,29.33888889,31.55925926,33.04259259,28.77222222,13.58695652,72.45080501,-11,10,JAX,37,7.5,0,-7.5,1,0,1,22.22222222,55.55555556,0,66.66666667,44.44444444,44.44444444
152,11,NOR,WAS,9.5,1,Sun,1:00PM,34,31,41,29,9,6,16,385,2,1,23,160,12,3,8,4,12,30.4,11,7,1,32,22,9,5,15,322,2,0,33,156,22,5,6,4,12,32.18333333,11,5,143,2,64,65,129,3,-3,72.97297297,84.375,57.5,66.66666667,60,88.88888889,14.28571429,25,32.43243243,34.375,30,41.02564103,7.993333333,6.646464646,7.904153355,7.52,266.4444444,219.3333333,274.8888889,250.6666667,1.333333333,3.367003367,1.597444089,3.333333333,2.666666667,8.417508418,7.348242812,7.333333333,55.43478261,51.41509434,50.86206897,54.35684647,5.072463768,11.79245283,11.63793103,7.883817427,25.36231884,22.16981132,15.51724138,16.59751037,4.637681159,4.70754717,3.75,4.091286307,142.2222222,110.8888889,96.66666667,109.5555556,41.28440367,42.37288136,37.06896552,42.85714286,45.91836735,30.92783505,36.53846154,37.73584906,32.6037037,27.3962963,30.62037037,29.37962963,82.67281106,69.79742173,11,-3,NOR,52.5,-9.5,0,9.5,1,1,0,77.77777778,33.33333333,77.77777778,44.44444444,55.55555556,66.66666667
153,11,HOU,ARI,2.5,1,Sun,1:00PM,31,21,32,22,6,2,12,230,1,1,34,134,18,6,7,8,15,33.76666667,13,5,81,34,22,5,3,13,257,2,2,18,48,7,4,1,3,10,26.23333333,14,3,36,2,66,52,118,10,-10,52.77777778,52.38095238,56.25,70.73170732,0,25,16.66666667,83.33333333,30.55555556,33.33333333,29.16666667,31.70731707,7.410774411,8.261904762,7.033519553,6.964391691,244.5555556,269.8888889,279.7777778,260.7777778,3.367003367,2.721088435,2.51396648,2.37388724,10.43771044,7.823129252,7.262569832,6.824925816,55.59701493,48.92703863,45.3271028,43.20987654,7.835820896,13.30472103,13.55140187,12.34567901,20.14925373,16.30901288,12.61682243,18.10699588,4.294776119,3.74248927,3.014018692,3.609053498,127.8888889,96.88888889,71.66666667,97.44444444,34.82142857,35,37.69230769,43.88489209,31.85840708,37.16814159,25.89285714,36.36363636,30.45925926,29.54074074,30.11666667,31.1537037,53.02197802,46.96180556,-1,-8,HOU,38,-2.5,1,2.5,0,1,0,55.55555556,22.22222222,33.33333333,44.44444444,55.55555556,22.22222222
